audit_image_index,audit_annotation_index,canonical_image_id,run,pattern,image_relative_path,annotation_relative_path,image_sha256,annotation_sha256,annotation_row_index,x,y,annotation_selection_rank_sha256,edge_distance_px,center_disk_r2_mean_gray,annulus_r4_r8_mean_gray,center_minus_annulus_gray,local_r12_std_gray,navigation_only
3,15,R1/12_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/12_right_loop.jpg,Pore ground truth/Ground truth/R1/12_right_loop.tsv,61a1fc76dcfe16d5ffcd461ef9223c3f8c8e631dfd4af65bb24000027f32b777,7a691129943b5cbd3d2f3cc00dbbc68dda1feba3ec888ced183e0b826f52fb66,323,315,298,09377c7bfebb4e8b05da891b3b92899f13bc5a11bf461ac524e34b52b3c2631b,196,139.0,92.59868421052632,46.401315789473685,21.979312455124706,True
3,16,R1/12_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/12_right_loop.jpg,Pore ground truth/Ground truth/R1/12_right_loop.tsv,61a1fc76dcfe16d5ffcd461ef9223c3f8c8e631dfd4af65bb24000027f32b777,7a691129943b5cbd3d2f3cc00dbbc68dda1feba3ec888ced183e0b826f52fb66,259,255,244,09622cb55d3de78d69b77e6f121d76615e0b32e8fe1907fcf0d1e06071a7ac50,244,120.23076923076923,95.84868421052632,24.38208502024291,29.3287288507361,True
3,17,R1/12_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/12_right_loop.jpg,Pore ground truth/Ground truth/R1/12_right_loop.tsv,61a1fc76dcfe16d5ffcd461ef9223c3f8c8e631dfd4af65bb24000027f32b777,7a691129943b5cbd3d2f3cc00dbbc68dda1feba3ec888ced183e0b826f52fb66,90,373,23,0a12fdf60248d1bd3875c3c76e1b5030e4826f73c821938ae86af9b1aa06c175,23,126.61538461538461,82.05263157894737,44.56275303643724,33.51538129516059,True
3,18,R1/12_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/12_right_loop.jpg,Pore ground truth/Ground truth/R1/12_right_loop.tsv,61a1fc76dcfe16d5ffcd461ef9223c3f8c8e631dfd4af65bb24000027f32b777,7a691129943b5cbd3d2f3cc00dbbc68dda1feba3ec888ced183e0b826f52fb66,141,143,414,0a5973df67165352fe6bf98aabc94bc38244476717d13f6c99541614d5193b1b,97,124.07692307692308,84.79605263157895,39.280870445344135,21.820593047852757,True
3,19,R1/12_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/12_right_loop.jpg,Pore ground truth/Ground truth/R1/12_right_loop.tsv,61a1fc76dcfe16d5ffcd461ef9223c3f8c8e631dfd4af65bb24000027f32b777,7a691129943b5cbd3d2f3cc00dbbc68dda1feba3ec888ced183e0b826f52fb66,394,480,471,0c47ef7d3a2ddb7d1440991b9c5e824b2c1a1046947873430cec5a5bff94483f,31,123.07692307692308,83.33552631578948,39.7413967611336,25.57371650738312,True
3,20,R1/12_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/12_right_loop.jpg,Pore ground truth/Ground truth/R1/12_right_loop.tsv,61a1fc76dcfe16d5ffcd461ef9223c3f8c8e631dfd4af65bb24000027f32b777,7a691129943b5cbd3d2f3cc00dbbc68dda1feba3ec888ced183e0b826f52fb66,363,431,61,0cd11e6843e78991cd8573c7f9e578fc8a2f63a453816a53ef40df45c85a44fc,61,128.30769230769232,93.03289473684211,35.27479757085021,29.790691528730918,True
4,1,R1/73_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/73_right_loop.jpg,Pore ground truth/Ground truth/R1/73_right_loop.tsv,df7f5f3c504273645cbfa34952f4be401ed2b32e09e310000050f0a76e473d92,663838cfe0a9da87e2fdbd9e90d2b314029cf318558edb667afc74ca23d0c58e,258,291,400,0022a8bef63a0efa062f062e4492d3c6c0c81ba0972a2b59c508286ecb44c3a5,111,127.92307692307692,90.11842105263158,37.804655870445345,18.54932203181561,True
4,2,R1/73_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/73_right_loop.jpg,Pore ground truth/Ground truth/R1/73_right_loop.tsv,df7f5f3c504273645cbfa34952f4be401ed2b32e09e310000050f0a76e473d92,663838cfe0a9da87e2fdbd9e90d2b314029cf318558edb667afc74ca23d0c58e,244,312,485,003bf5fac62a6612683760ec21a4613509f4c859523c8b2e78085f6399630957,26,138.92307692307693,95.36842105263158,43.55465587044536,19.140439351279273,True
4,3,R1/73_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/73_right_loop.jpg,Pore ground truth/Ground truth/R1/73_right_loop.tsv,df7f5f3c504273645cbfa34952f4be401ed2b32e09e310000050f0a76e473d92,663838cfe0a9da87e2fdbd9e90d2b314029cf318558edb667afc74ca23d0c58e,66,404,182,026c75d57652e5f5bdb9f31c78154bcdd08c7c092d92dd29aafaf69202675d31,107,139.3846153846154,102.15131578947368,37.2332995951417,21.88392277814926,True
4,4,R1/73_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/73_right_loop.jpg,Pore ground truth/Ground truth/R1/73_right_loop.tsv,df7f5f3c504273645cbfa34952f4be401ed2b32e09e310000050f0a76e473d92,663838cfe0a9da87e2fdbd9e90d2b314029cf318558edb667afc74ca23d0c58e,117,77,261,0291139e43ba42bb25fcc990291955ae9d85e28cac2f19a4b445dde2c77a22c0,77,119.6923076923077,91.5657894736842,28.126518218623488,21.046727806478614,True
4,5,R1/73_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/73_right_loop.jpg,Pore ground truth/Ground truth/R1/73_right_loop.tsv,df7f5f3c504273645cbfa34952f4be401ed2b32e09e310000050f0a76e473d92,663838cfe0a9da87e2fdbd9e90d2b314029cf318558edb667afc74ca23d0c58e,245,333,502,029fe5e840d6cf08f8a7dd62e85ea441d70c9542eaafd41a7decb485bf1be4f0,9,115.53846153846153,90.17105263157895,25.367408906882588,22.159824864301815,True
4,6,R1/73_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/73_right_loop.jpg,Pore ground truth/Ground truth/R1/73_right_loop.tsv,df7f5f3c504273645cbfa34952f4be401ed2b32e09e310000050f0a76e473d92,663838cfe0a9da87e2fdbd9e90d2b314029cf318558edb667afc74ca23d0c58e,22,145,20,0498c5e853e5ab5547adf0cd55792f5e88d7689aca3855cc217f43976232a490,20,143.84615384615384,104.64473684210526,39.20141700404858,27.553601068462903,True
4,7,R1/73_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/73_right_loop.jpg,Pore ground truth/Ground truth/R1/73_right_loop.tsv,df7f5f3c504273645cbfa34952f4be401ed2b32e09e310000050f0a76e473d92,663838cfe0a9da87e2fdbd9e90d2b314029cf318558edb667afc74ca23d0c58e,151,1,326,04c498d42fbe514a9d41fa1c02930dbf9ec5339c3581e91a1afb626a24a425d9,1,107.25,84.92134831460675,22.328651685393254,25.096766845999287,True
4,8,R1/73_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/73_right_loop.jpg,Pore ground truth/Ground truth/R1/73_right_loop.tsv,df7f5f3c504273645cbfa34952f4be401ed2b32e09e310000050f0a76e473d92,663838cfe0a9da87e2fdbd9e90d2b314029cf318558edb667afc74ca23d0c58e,284,254,109,053a55ebe6fe482b41e9a75cb6d8ff3c0b7be5ba481abdee93ea055c412d81f3,109,123.46153846153847,90.50657894736842,32.95495951417004,28.229883740461986,True
4,9,R1/73_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/73_right_loop.jpg,Pore ground truth/Ground truth/R1/73_right_loop.tsv,df7f5f3c504273645cbfa34952f4be401ed2b32e09e310000050f0a76e473d92,663838cfe0a9da87e2fdbd9e90d2b314029cf318558edb667afc74ca23d0c58e,212,310,310,0544706f858db57cbc0b24c53894376f064d16a711b9f3401d20460c9eb87d97,201,122.3076923076923,92.95394736842105,29.35374493927125,22.232140999912716,True
4,10,R1/73_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/73_right_loop.jpg,Pore ground truth/Ground truth/R1/73_right_loop.tsv,df7f5f3c504273645cbfa34952f4be401ed2b32e09e310000050f0a76e473d92,663838cfe0a9da87e2fdbd9e90d2b314029cf318558edb667afc74ca23d0c58e,68,409,188,05984be330b081362fa9c1e3b5b172d6be7840c87eb8928d99ff823e53381590,102,140.53846153846155,112.86842105263158,27.670040485829972,23.462837966452398,True
4,11,R1/73_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/73_right_loop.jpg,Pore ground truth/Ground truth/R1/73_right_loop.tsv,df7f5f3c504273645cbfa34952f4be401ed2b32e09e310000050f0a76e473d92,663838cfe0a9da87e2fdbd9e90d2b314029cf318558edb667afc74ca23d0c58e,148,476,423,0729d7a190636badb0c7ef8a06ddf72f0c9ecd307287c077b26ec596c0d18d89,35,124.3076923076923,89.53947368421052,34.768218623481786,25.04054726558507,True
4,12,R1/73_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/73_right_loop.jpg,Pore ground truth/Ground truth/R1/73_right_loop.tsv,df7f5f3c504273645cbfa34952f4be401ed2b32e09e310000050f0a76e473d92,663838cfe0a9da87e2fdbd9e90d2b314029cf318558edb667afc74ca23d0c58e,303,445,443,0772202b2abb3d1af77a19adffdc4027546fba81c447f384acc10d7ba74bb0ca,66,139.0,115.76973684210526,23.23026315789474,24.106193541079854,True
4,13,R1/73_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/73_right_loop.jpg,Pore ground truth/Ground truth/R1/73_right_loop.tsv,df7f5f3c504273645cbfa34952f4be401ed2b32e09e310000050f0a76e473d92,663838cfe0a9da87e2fdbd9e90d2b314029cf318558edb667afc74ca23d0c58e,137,353,158,085c318b1d6cee88a262a278e098876c5708a17a34657a35dc667402e867db20,158,125.3076923076923,88.04605263157895,37.26163967611336,24.490682636464012,True
4,14,R1/73_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/73_right_loop.jpg,Pore ground truth/Ground truth/R1/73_right_loop.tsv,df7f5f3c504273645cbfa34952f4be401ed2b32e09e310000050f0a76e473d92,663838cfe0a9da87e2fdbd9e90d2b314029cf318558edb667afc74ca23d0c58e,121,89,193,0958db29169599a14f60dcf6c40aca719ec203d67c36e077a261ec25776b5cc0,89,123.46153846153847,90.11842105263158,33.34311740890689,19.459267094112256,True
4,15,R1/73_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/73_right_loop.jpg,Pore ground truth/Ground truth/R1/73_right_loop.tsv,df7f5f3c504273645cbfa34952f4be401ed2b32e09e310000050f0a76e473d92,663838cfe0a9da87e2fdbd9e90d2b314029cf318558edb667afc74ca23d0c58e,61,343,88,0a23055349286d655b7434c3fd715521ee269da5e1862ef6c0d210dc667e8c04,88,111.61538461538461,81.48026315789474,30.135121457489873,29.190609076208055,True
4,16,R1/73_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/73_right_loop.jpg,Pore ground truth/Ground truth/R1/73_right_loop.tsv,df7f5f3c504273645cbfa34952f4be401ed2b32e09e310000050f0a76e473d92,663838cfe0a9da87e2fdbd9e90d2b314029cf318558edb667afc74ca23d0c58e,328,381,410,0a38d396ab4da6ffcf5a7ffac4d928092b5e45ab844c6c00d3cb25a7aba289e8,101,138.53846153846155,99.0657894736842,39.47267206477734,17.41426402004977,True
4,17,R1/73_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/73_right_loop.jpg,Pore ground truth/Ground truth/R1/73_right_loop.tsv,df7f5f3c504273645cbfa34952f4be401ed2b32e09e310000050f0a76e473d92,663838cfe0a9da87e2fdbd9e90d2b314029cf318558edb667afc74ca23d0c58e,197,260,144,0ae870bafa7ca4bb338219667bc72d6bd0cd9721d2ea10f22cd8bdf2879aa472,144,125.92307692307692,97.64473684210526,28.27834008097166,25.71897772151918,True
4,18,R1/73_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/73_right_loop.jpg,Pore ground truth/Ground truth/R1/73_right_loop.tsv,df7f5f3c504273645cbfa34952f4be401ed2b32e09e310000050f0a76e473d92,663838cfe0a9da87e2fdbd9e90d2b314029cf318558edb667afc74ca23d0c58e,177,148,345,0b51a8c94e72dba16ef8ed342065edc45cf28afe0d7d166447a2f41b51012a27,148,124.38461538461539,94.16447368421052,30.220141700404866,20.520029629608235,True
4,19,R1/73_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/73_right_loop.jpg,Pore ground truth/Ground truth/R1/73_right_loop.tsv,df7f5f3c504273645cbfa34952f4be401ed2b32e09e310000050f0a76e473d92,663838cfe0a9da87e2fdbd9e90d2b314029cf318558edb667afc74ca23d0c58e,240,243,394,0bc420b2cad19480f2f8079f07af2116dbe90c4af5360d372855ebfcbbb67090,117,132.53846153846155,94.28947368421052,38.24898785425103,18.577485143043447,True
4,20,R1/73_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/73_right_loop.jpg,Pore ground truth/Ground truth/R1/73_right_loop.tsv,df7f5f3c504273645cbfa34952f4be401ed2b32e09e310000050f0a76e473d92,663838cfe0a9da87e2fdbd9e90d2b314029cf318558edb667afc74ca23d0c58e,209,338,338,0c4ec6c3c1fd2d2756f42499af39e8bd5d4e550715bc7f95f136d808a6f4aa26,173,125.6923076923077,93.42763157894737,32.26467611336032,18.00224313134338,True
5,1,R1/9_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/9_right_loop.jpg,Pore ground truth/Ground truth/R1/9_right_loop.tsv,fb82e9d766ace7a0ff7082fa9c7c6301ac2d7944b8642b2f6634e597aa152fe5,862d81a3c8277fbf8067548b9e0551dfb97628a362436c78726b7361b6c0f4a2,187,182,69,01894e17dd4b2112cff4f1d38825c0d54d1d5eadba4d841e6a487996e5c7e08a,69,115.38461538461539,89.73026315789474,25.654352226720647,30.568015702691596,True
5,2,R1/9_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/9_right_loop.jpg,Pore ground truth/Ground truth/R1/9_right_loop.tsv,fb82e9d766ace7a0ff7082fa9c7c6301ac2d7944b8642b2f6634e597aa152fe5,862d81a3c8277fbf8067548b9e0551dfb97628a362436c78726b7361b6c0f4a2,121,66,370,01eda0f85fb3b81b89c5272f87bee5dc7ac1159d3c0e30b8eef8d23ab3258549,66,138.53846153846155,94.61184210526316,43.92661943319838,25.5447203155564,True
5,3,R1/9_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/9_right_loop.jpg,Pore ground truth/Ground truth/R1/9_right_loop.tsv,fb82e9d766ace7a0ff7082fa9c7c6301ac2d7944b8642b2f6634e597aa152fe5,862d81a3c8277fbf8067548b9e0551dfb97628a362436c78726b7361b6c0f4a2,257,338,169,0265923c94613a67e97d3c98cb3d5684a207d5541839bed534f84f66c6271931,169,136.6153846153846,105.49342105263158,31.121963562753038,28.20412905941256,True
5,4,R1/9_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/9_right_loop.jpg,Pore ground truth/Ground truth/R1/9_right_loop.tsv,fb82e9d766ace7a0ff7082fa9c7c6301ac2d7944b8642b2f6634e597aa152fe5,862d81a3c8277fbf8067548b9e0551dfb97628a362436c78726b7361b6c0f4a2,139,204,181,02de81145591340ceffc447774783cc9a88c1a88f44e0d1afe6a584debf3c461,181,126.84615384615384,108.45394736842105,18.392206477732785,25.56597238518418,True
5,5,R1/9_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/9_right_loop.jpg,Pore ground truth/Ground truth/R1/9_right_loop.tsv,fb82e9d766ace7a0ff7082fa9c7c6301ac2d7944b8642b2f6634e597aa152fe5,862d81a3c8277fbf8067548b9e0551dfb97628a362436c78726b7361b6c0f4a2,302,476,231,02e31f797a46159a629701e48643fea14ac4e22d9b7cc83316f012d188568b79,35,125.61538461538461,92.78289473684211,32.8324898785425,25.097526966615654,True
5,6,R1/9_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/9_right_loop.jpg,Pore ground truth/Ground truth/R1/9_right_loop.tsv,fb82e9d766ace7a0ff7082fa9c7c6301ac2d7944b8642b2f6634e597aa152fe5,862d81a3c8277fbf8067548b9e0551dfb97628a362436c78726b7361b6c0f4a2,65,116,189,0318b640ae164e63a987201183823268ecb1226d37a150afc53420f735e2054a,116,129.46153846153845,93.17105263157895,36.29048582995951,26.35058473430903,True
5,7,R1/9_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/9_right_loop.jpg,Pore ground truth/Ground truth/R1/9_right_loop.tsv,fb82e9d766ace7a0ff7082fa9c7c6301ac2d7944b8642b2f6634e597aa152fe5,862d81a3c8277fbf8067548b9e0551dfb97628a362436c78726b7361b6c0f4a2,31,67,137,035c681e81c3e6c1a8f46e324cff2cd18cac6b5bf213b509bb4b962859d54c81,67,136.07692307692307,101.88157894736842,34.19534412955464,24.622326128942408,True
5,8,R1/9_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/9_right_loop.jpg,Pore ground truth/Ground truth/R1/9_right_loop.tsv,fb82e9d766ace7a0ff7082fa9c7c6301ac2d7944b8642b2f6634e597aa152fe5,862d81a3c8277fbf8067548b9e0551dfb97628a362436c78726b7361b6c0f4a2,354,374,416,038a4ad1fb6010583d2018f6fb246fd67f1223510f3178df055fd164e618ca22,95,134.69230769230768,107.65789473684211,27.03441295546557,27.62244995361563,True
5,9,R1/9_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/9_right_loop.jpg,Pore ground truth/Ground truth/R1/9_right_loop.tsv,fb82e9d766ace7a0ff7082fa9c7c6301ac2d7944b8642b2f6634e597aa152fe5,862d81a3c8277fbf8067548b9e0551dfb97628a362436c78726b7361b6c0f4a2,397,447,415,05b0768ebb2232ef47a1cea175935a0765f4de7b54ec866dd205121cde676acc,64,130.3846153846154,104.42763157894737,25.956983805668017,28.9719637608499,True
5,10,R1/9_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/9_right_loop.jpg,Pore ground truth/Ground truth/R1/9_right_loop.tsv,fb82e9d766ace7a0ff7082fa9c7c6301ac2d7944b8642b2f6634e597aa152fe5,862d81a3c8277fbf8067548b9e0551dfb97628a362436c78726b7361b6c0f4a2,267,252,393,064316edd3d803e13f938aeec3e21371440c43c42f5a97d8d7cc6f8273ceb0a8,118,127.0,86.875,40.125,23.634967234163877,True
5,11,R1/9_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/9_right_loop.jpg,Pore ground truth/Ground truth/R1/9_right_loop.tsv,fb82e9d766ace7a0ff7082fa9c7c6301ac2d7944b8642b2f6634e597aa152fe5,862d81a3c8277fbf8067548b9e0551dfb97628a362436c78726b7361b6c0f4a2,127,107,240,06bc1dcd192e759b636a6a4304bfbce0bca3c11b74f4beb4c8fccf701517e44d,107,110.84615384615384,98.36842105263158,12.477732793522264,24.841835680963676,True
5,12,R1/9_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/9_right_loop.jpg,Pore ground truth/Ground truth/R1/9_right_loop.tsv,fb82e9d766ace7a0ff7082fa9c7c6301ac2d7944b8642b2f6634e597aa152fe5,862d81a3c8277fbf8067548b9e0551dfb97628a362436c78726b7361b6c0f4a2,42,255,11,078b67f7de48ef4e2ef56d846d9f858c3fbd8faf5a3764017e2bc4eef16281bd,11,105.15384615384616,78.65789473684211,26.49595141700405,28.33064693146903,True
5,13,R1/9_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/9_right_loop.jpg,Pore ground truth/Ground truth/R1/9_right_loop.tsv,fb82e9d766ace7a0ff7082fa9c7c6301ac2d7944b8642b2f6634e597aa152fe5,862d81a3c8277fbf8067548b9e0551dfb97628a362436c78726b7361b6c0f4a2,220,248,169,08b6be64db64f85f66b0af8162ab7d939a0c5bbd0d1b90814a03d012b313faae,169,140.6153846153846,99.28947368421052,41.32591093117409,23.198118323691688,True
5,14,R1/9_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/9_right_loop.jpg,Pore ground truth/Ground truth/R1/9_right_loop.tsv,fb82e9d766ace7a0ff7082fa9c7c6301ac2d7944b8642b2f6634e597aa152fe5,862d81a3c8277fbf8067548b9e0551dfb97628a362436c78726b7361b6c0f4a2,332,281,329,08ef31ce95a7b52edb224a5cc7783344ba46c869d3c048c1a6f13b8a64a31f94,182,129.84615384615384,103.07894736842105,26.767206477732785,25.163278692571044,True
5,15,R1/9_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/9_right_loop.jpg,Pore ground truth/Ground truth/R1/9_right_loop.tsv,fb82e9d766ace7a0ff7082fa9c7c6301ac2d7944b8642b2f6634e597aa152fe5,862d81a3c8277fbf8067548b9e0551dfb97628a362436c78726b7361b6c0f4a2,234,191,328,09e8be335a48f1dfa6c3e5971dd2fdde77e08bd77c9c69f83f843d456f422d4d,183,125.61538461538461,90.27631578947368,35.33906882591093,25.60415986202242,True
5,16,R1/9_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/9_right_loop.jpg,Pore ground truth/Ground truth/R1/9_right_loop.tsv,fb82e9d766ace7a0ff7082fa9c7c6301ac2d7944b8642b2f6634e597aa152fe5,862d81a3c8277fbf8067548b9e0551dfb97628a362436c78726b7361b6c0f4a2,56,17,326,09f4900063e551e72ebfb5c522f7a297bf960636581552cfdda0879bb8019112,17,128.84615384615384,93.375,35.47115384615384,24.35844781918585,True
5,17,R1/9_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/9_right_loop.jpg,Pore ground truth/Ground truth/R1/9_right_loop.tsv,fb82e9d766ace7a0ff7082fa9c7c6301ac2d7944b8642b2f6634e597aa152fe5,862d81a3c8277fbf8067548b9e0551dfb97628a362436c78726b7361b6c0f4a2,111,146,120,0a15d674fadc8a48254d7270a5552abb69b30ab14cbfe8a0ce8fb6f166ec755d,120,119.15384615384616,102.48684210526316,16.667004048582996,26.00618875267962,True
5,18,R1/9_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/9_right_loop.jpg,Pore ground truth/Ground truth/R1/9_right_loop.tsv,fb82e9d766ace7a0ff7082fa9c7c6301ac2d7944b8642b2f6634e597aa152fe5,862d81a3c8277fbf8067548b9e0551dfb97628a362436c78726b7361b6c0f4a2,10,28,94,0a27a6990bb1c9393ecba07c52d1fee9f868e73eacef738e1fd1880158c29a4a,28,116.84615384615384,100.0592105263158,16.786943319838045,29.302862505905455,True
5,19,R1/9_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/9_right_loop.jpg,Pore ground truth/Ground truth/R1/9_right_loop.tsv,fb82e9d766ace7a0ff7082fa9c7c6301ac2d7944b8642b2f6634e597aa152fe5,862d81a3c8277fbf8067548b9e0551dfb97628a362436c78726b7361b6c0f4a2,259,392,180,0b43f8d8b38428c3b53bd0aa5c8b6128cedb9beba8f4b0df8457fa44d14354d5,119,135.3846153846154,98.88157894736842,36.50303643724696,25.83268523092402,True
5,20,R1/9_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/9_right_loop.jpg,Pore ground truth/Ground truth/R1/9_right_loop.tsv,fb82e9d766ace7a0ff7082fa9c7c6301ac2d7944b8642b2f6634e597aa152fe5,862d81a3c8277fbf8067548b9e0551dfb97628a362436c78726b7361b6c0f4a2,49,4,259,0b8fe80fe6ad0b8cc19f898ac8df6c8ff46e484e5181f60e29226330ab12f342,4,102.38461538461539,84.34166666666667,18.04294871794872,26.20947566306644,True
6,1,R1/4_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/4_right_loop.jpg,Pore ground truth/Ground truth/R1/4_right_loop.tsv,af3b0b2b89d88d73adbe52850b70476b0a26c6422249dd748fb25b944f2fd141,59fbf532c181ab28b67f3c9375c98956513976b5e39fe20bda39fac0ddcdd036,288,339,377,012ffda6a9e7c64ee85e13c75ecb65d22677d0d0f97be06a64d1f26c7f7a579f,134,140.30769230769232,105.79605263157895,34.511639676113376,15.89287949240162,True
6,2,R1/4_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/4_right_loop.jpg,Pore ground truth/Ground truth/R1/4_right_loop.tsv,af3b0b2b89d88d73adbe52850b70476b0a26c6422249dd748fb25b944f2fd141,59fbf532c181ab28b67f3c9375c98956513976b5e39fe20bda39fac0ddcdd036,314,383,206,01a35c6471d86cb5adfd849b14b88d8a823d5c79c9726b827e00b5911832f7fc,128,106.61538461538461,90.61184210526316,16.00354251012145,28.80175621312006,True
6,3,R1/4_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/4_right_loop.jpg,Pore ground truth/Ground truth/R1/4_right_loop.tsv,af3b0b2b89d88d73adbe52850b70476b0a26c6422249dd748fb25b944f2fd141,59fbf532c181ab28b67f3c9375c98956513976b5e39fe20bda39fac0ddcdd036,112,168,388,020ab9bd84e5941ebf3e72dbad83c6a9e1aff37f39bf4ec9a60043a9b80859fb,123,131.0,95.40789473684211,35.59210526315789,20.44739629781748,True
6,4,R1/4_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/4_right_loop.jpg,Pore ground truth/Ground truth/R1/4_right_loop.tsv,af3b0b2b89d88d73adbe52850b70476b0a26c6422249dd748fb25b944f2fd141,59fbf532c181ab28b67f3c9375c98956513976b5e39fe20bda39fac0ddcdd036,262,321,164,0264fe9df0e3030392eb36fb5f529821203271ab4f4e349b2650740354ff8777,164,137.6153846153846,111.11184210526316,26.50354251012145,23.30225377597626,True
6,5,R1/4_right_loop,R1,right_loop,Pore ground truth/Fingerprint Images/R1/4_right_loop.jpg,Pore ground truth/Ground truth/R1/4_right_loop.tsv,af3b0b2b89d88d73adbe52850b70476b0a26c6422249dd748fb25b944f2fd141,59fbf532c181ab28b67f3c9375c98956513976b5e39fe20bda39fac0ddcdd036,20,22,366,0306aac214bfa5b56962d25c6ad808bd7421d3e0f5fe914e93706aaebc3e579a,22,145.84615384615384,108.67763157894737,37.16852226720647,20.533849454985297,True
